# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
25702at8509	Complete	group1	83346424	83385401	-	2617	554
2930at8509	Complete	group7	105075384	105108470	-	2654	539
30444at8509	Complete	group7	102330845	102333911	-	2280	555
35536at8509	Complete	group11	67506562	67551077	+	2009	496
41535at8509	Complete	group10	32143629	32150117	-	2378	532
44284at8509	Complete	group6	50531264	50561942	-	2355	555
45915at8509	Complete	group16	21373706	21395263	-	2230	544
50144at8509	Complete	group1	108614919	108624284	-	1858	509
57835at8509	Complete	group8	29284540	29299040	-	2560	539
8368at8509	Complete	group9	56500209	56509038	+	2597	501
13782at8509	Complete	group8	5058284	5146834	-	2811	540
18811at8509	Complete	group1	29999096	30024469	+	2497	535
23307at8509	Complete	group1	79480272	79497574	+	2661	536
23855at8509	Complete	group7	49271139	49294223	+	2790	554
28829at8509	Complete	group2	151941991	151969654	-	2740	529
30222at8509	Complete	group1	81078338	81099677	-	2156	525
35362at8509	Complete	group8	98304453	98329350	-	2889	551
38811at8509	Complete	group1	91412046	91439600	+	2012	531
43746at8509	Complete	group14	37243642	37256733	+	2313	552
43808at8509	Complete	group13	19002476	19017693	-	2346	554
48892at8509	Complete	group14	36050684	36058665	-	2736	534
53261at8509	Complete	group14	5678208	5696433	+	2164	533
53841at8509	Complete	group5	126618388	126657895	+	2640	553
8131at8509	Complete	group1	38102027	38179565	+	2470	497
12775at8509	Complete	group2	48709950	48860328	-	2438	518
14619at8509	Complete	group9	672488	697274	-	2517	533
16836at8509	Complete	group6	50580040	50662270	-	2307	551
18606at8509	Complete	group5	111157422	111181232	+	1742	460
20698at8509	Complete	group13	88171734	88329638	-	2860	552
21995at8509	Complete	group1	89697446	89735953	+	2368	529
3591at8509	Complete	group19	6636554	6650975	-	2706	546
40353at8509	Complete	group1	107908253	107951357	+	2423	531
51117at8509	Complete	group8	34587182	34663183	-	2737	306
51234at8509	Complete	group1	166011774	166048291	-	2096	524
54850at8509	Complete	group19	9378968	9381381	+	2193	527
61418at8509	Complete	group13	5475575	5495330	+	876	335
15055at8509	Complete	group10	96857524	96870124	-	2629	552
17743at8509	Complete	group9	22511541	22534919	-	2854	547
28298at8509	Complete	group4	131128113	131129733	+	2247	552
34594at8509	Complete	group7	13300180	13315871	-	2097	533
39406at8509	Complete	group14	45709490	45734401	+	2377	546
48895at8509	Complete	group3	81801599	81929232	-	2570	540
49185at8509	Complete	group8	31734781	31754593	+	2105	549
49806at8509	Complete	group11	9368288	9377905	+	2659	493
54693at8509	Complete	group7	79079689	79095986	+	2539	542
56299at8509	Complete	group2	7036745	7056549	+	2608	525
11709at8509	Complete	group20	1942796	1980046	-	2618	538
13138at8509	Complete	group14	4416333	4421022	-	2752	546
15672at8509	Complete	group5	104177090	104251680	+	2796	551
20670at8509	Complete	group5	49855418	49885717	+	2588	546
22684at8509	Complete	group3	37663859	37714831	+	2259	513
31838at8509	Complete	group6	97703960	97732898	-	2774	446
40404at8509	Complete	group3	34120900	34149244	-	1983	555
47156at8509	Complete	group1	137820453	137837252	-	2619	524
4781at8509	Complete	group9	5053763	5072110	+	2832	548
5343at8509	Complete	group15	59767686	59812235	+	2685	546
9097at8509	Complete	group3	17755920	17767580	+	2903	551
1028at8509	Complete	group1	55678562	55695211	+	2851	550
13125at8509	Complete	group4	15370716	15382243	+	2629	550
14836at8509	Complete	group8	49382914	49391888	+	2703	543
16877at8509	Complete	group10	15183104	15225453	-	2900	548
19404at8509	Complete	group19	5089621	5106187	+	2477	529
30796at8509	Complete	group16	5691592	5732184	+	2244	549
31005at8509	Complete	group14	25618049	25627983	-	2764	546
38627at8509	Complete	group8	80731577	80741269	-	2007	482
44447at8509	Complete	group9	20500396	20652091	-	2526	549
45266at8509	Complete	group1	12875686	12882533	+	2111	537
46797at8509	Complete	group11	22249087	22274854	+	2357	532
47969at8509	Complete	group3	110512693	110520977	-	2559	453
50175at8509	Complete	group3	118652540	118667012	+	2772	535
5172at8509	Complete	group13	27222555	27252703	-	2633	536
5185at8509	Complete	group3	155250413	155303632	+	2872	540
51884at8509	Complete	group5	69362713	69364331	+	2342	463
52231at8509	Complete	group5	34469449	34547155	-	2049	488
59579at8509	Complete	group1	167466147	167470403	+	2005	540
5965at8509	Complete	group1	125035010	125040203	+	2908	550
10254at8509	Complete	group11	11711019	11726348	-	2823	549
19938at8509	Complete	group10	21234407	21252012	-	2631	543
25623at8509	Complete	group17	14735091	14736591	+	1301	496
32389at8509	Complete	group9	55592184	55595080	+	2823	563
33996at8509	Complete	group1	144556905	144581546	+	2389	529
3843at8509	Complete	group7	4396450	4457116	+	2923	549
49350at8509	Complete	group5	37141330	37167572	+	2619	515
55925at8509	Complete	group11	8987646	8992358	-	2233	532
57770at8509	Complete	group1	102685713	102708976	+	1570	474
59498at8509	Complete	group11	87350676	87364085	+	1135	399
12594at8509	Complete	group7	69929144	69947583	-	2517	546
19208at8509	Complete	group8	66475656	66477303	-	2739	544
22716at8509	Complete	group10	30230002	30256814	-	2762	504
30124at8509	Complete	group13	58590513	58614229	+	2491	546
39155at8509	Complete	group1	141571250	141585583	-	2400	482
3984at8509	Complete	group5	40172463	40184593	-	2531	543
41918at8509	Complete	group1	96860173	96873039	+	2608	519
44666at8509	Complete	group2	175816941	175838965	+	2353	538
48192at8509	Complete	group1	16419238	16426759	+	2335	526
57529at8509	Complete	group6	80487505	80502408	+	1904	521
60894at8509	Complete	group12	81192239	81238099	-	1760	531
12452at8509	Complete	group5	14164679	14182987	-	2652	546
13528at8509	Complete	group1	12520375	12526665	+	2537	505
13953at8509	Complete	group3	110215115	110237792	-	2733	541
18096at8509	Complete	group13	34505069	34526713	-	2029	528
47779at8509	Complete	group10	11401310	11446773	-	2134	515
54563at8509	Complete	group1	178881039	178896647	+	2537	543
55108at8509	Complete	group2	168125232	168145756	-	2753	546
57502at8509	Complete	group11	14500349	14518138	-	2769	282
57674at8509	Complete	group2	145107592	145125210	+	1898	497
8246at8509	Complete	group6	59765084	59902123	-	2827	542
8519at8509	Complete	group8	23095568	23098922	+	2861	530
9725at8509	Complete	group11	33901650	33935037	+	2110	547
12095at8509	Complete	group8	8583191	8627936	+	2285	543
1375at8509	Complete	group1	92148011	92197924	+	2813	543
21923at8509	Complete	group6	127343133	127355468	-	1952	543
27470at8509	Complete	group8	80793515	80815730	+	2579	518
33437at8509	Complete	group6	73311171	73317510	-	2645	546
40167at8509	Complete	group18	10884649	10898140	+	2424	514
41384at8509	Complete	group16	12978048	12989020	-	2601	547
54599at8509	Complete	group4	13573061	13592479	-	1435	506
56116at8509	Complete	group6	115237806	115251090	+	2183	546
58544at8509	Complete	group3	89257938	89293974	+	2173	529
59138at8509	Complete	group2	79019200	79103232	+	2628	525
59347at8509	Complete	group6	72047183	72049162	+	2663	489
18864at8509	Complete	group1	172275228	172286223	-	2640	535
20244at8509	Complete	group1	120564620	120618529	+	1744	485
24221at8509	Complete	group1	78931272	78951606	+	2839	534
27441at8509	Complete	group2	2323144	2351192	+	2533	541
32603at8509	Complete	group8	80783109	80790362	-	2760	537
32612at8509	Complete	group5	70808313	70829294	+	2667	543
35258at8509	Complete	group7	110589761	110629193	+	1807	545
42617at8509	Complete	group1	106392738	106399386	+	2506	511
44165at8509	Complete	group5	18526807	18564901	-	2540	543
52910at8509	Complete	group6	128864648	128923584	-	2762	543
56525at8509	Complete	group11	9378752	9397927	-	1342	483
59929at8509	Complete	group1	147376382	147383081	-	1825	539
11922at8509	Complete	group7	12831438	12850001	-	2531	535
12832at8509	Complete	group1	184343782	184357970	+	2631	545
14680at8509	Complete	group8	51790163	51833450	+	2114	510
20984at8509	Complete	group3	34047182	34056396	-	2815	552
24097at8509	Complete	group10	41640557	41650698	-	2223	543
30296at8509	Complete	group3	120556513	120575836	-	2104	533
34960at8509	Complete	group8	57478404	57496545	-	2454	543
47050at8509	Complete	group7	62346928	62386978	+	2393	542
47748at8509	Complete	group6	77913432	77923413	+	1842	296
48902at8509	Complete	group9	1737662	1770710	-	2624	498
50021at8509	Complete	group4	85220375	85230557	-	2677	527
51784at8509	Complete	group9	99796447	99819989	+	2167	554
56383at8509	Complete	group9	99863093	99869064	+	2636	507
58987at8509	Complete	group12	29031088	29232852	-	2235	537
9653at8509	Complete	group1	115638650	115678036	-	2711	535
16799at8509	Complete	group2	93223339	93236908	-	2590	533
26974at8509	Complete	group10	58702569	58725686	-	2433	531
32322at8509	Complete	group1	41473938	41573467	+	2674	541
35447at8509	Complete	group11	55218899	55222324	-	1444	408
36185at8509	Complete	group14	53384054	53441027	+	2676	539
4397at8509	Complete	group7	48254245	48282321	-	2523	530
60124at8509	Complete	group20	1502074	1511684	-	1194	492
9382at8509	Complete	group3	50215211	50351716	-	2604	521
9395at8509	Complete	group12	84967857	84969489	-	2500	522
14622at8509	Complete	group11	65927732	65942884	-	2555	526
21200at8509	Complete	group13	74393779	74432648	-	2356	536
21924at8509	Complete	group9	42244402	42256104	+	2447	544
29503at8509	Complete	group1	110063245	110072938	+	2772	536
35387at8509	Complete	group8	49449038	49461112	-	2459	531
39039at8509	Complete	group10	12689660	12737247	+	2563	541
51395at8509	Complete	group2	73524902	73562923	+	2411	522
5544at8509	Complete	group8	8455633	8497210	+	2686	536
58188at8509	Complete	group8	41887137	41899253	+	2357	522
785at8509	Complete	group13	56149465	56170381	+	2746	507
9053at8509	Complete	group5	51151491	51158219	-	2610	541
12223at8509	Complete	group5	20958926	21180706	-	2783	529
17933at8509	Complete	group11	89874709	89896825	+	1935	521
18691at8509	Complete	group9	82408697	82422843	+	2627	541
20763at8509	Complete	group18	26503361	26553245	-	2772	539
28350at8509	Complete	group2	86074257	86104464	-	2349	535
28971at8509	Complete	group17	14181059	14217415	-	2109	535
30969at8509	Complete	group13	2750236	2774013	+	2360	532
34799at8509	Complete	group3	160925	165651	-	2347	537
40782at8509	Complete	group2	58323724	58540688	-	2797	535
51252at8509	Complete	group1	106951055	106955487	+	2457	560
51274at8509	Complete	group1	105769752	105788524	-	2094	508
5171at8509	Complete	group8	102899202	102928538	+	2809	534
60926at8509	Complete	group2	49756449	49768371	-	2256	536
61120at8509	Complete	group12	48228686	48250887	+	1882	508
10255at8509	Complete	group6	94369140	94370763	+	2522	538
13253at8509	Complete	group7	111127018	111153957	+	2562	538
14948at8509	Complete	group7	22611994	22657305	+	2415	538
1661at8509	Complete	group3	149270283	149609222	-	2838	538
2288at8509	Complete	group9	16279000	16317174	+	2593	510
25188at8509	Complete	group5	139775925	139787818	+	2684	532
31861at8509	Complete	group3	59006516	59033254	-	2765	540
41879at8509	Complete	group14	34120980	34183599	+	2080	526
45116at8509	Complete	group2	144090100	144156845	-	2454	537
7075at8509	Complete	group3	114400394	114413616	+	2651	540
8183at8509	Complete	group7	4515199	4555051	-	2663	539
9386at8509	Complete	group11	32780165	32811579	+	2631	540
13455at8509	Complete	group9	46257405	46277802	-	2774	530
13881at8509	Complete	group3	35547378	35568652	-	2727	535
14237at8509	Complete	group12	44665665	44692859	+	2692	539
24084at8509	Complete	group10	76305669	76361566	-	2614	529
27266at8509	Complete	group2	128640802	128990060	-	2566	526
27882at8509	Complete	group6	81595495	81625644	-	2339	539
36366at8509	Complete	group14	58609624	58622384	+	2551	511
40916at8509	Complete	group1	160802593	160806294	+	2559	504
4672at8509	Complete	group13	6369038	6399580	+	2472	508
52065at8509	Complete	group3	160067412	160103714	+	2602	527
10771at8509	Complete	group3	86545465	86672446	-	2623	527
11610at8509	Complete	group2	101735950	101746580	-	2719	516
12558at8509	Complete	group16	42545209	42632559	-	2594	536
22895at8509	Complete	group14	21338257	21354540	-	2443	533
24817at8509	Complete	group12	26010266	26045700	+	2461	520
25201at8509	Complete	group13	33965241	33981847	-	2585	533
25891at8509	Complete	group8	60928610	60960306	+	2770	535
3014at8509	Complete	group1	163750737	163754363	+	2724	532
31492at8509	Complete	group11	92184297	92265853	+	2232	537
42763at8509	Complete	group5	1247112	1271022	-	2485	538
44085at8509	Complete	group17	13618279	13638484	+	2548	538
44464at8509	Complete	group5	89054080	89072226	-	1834	481
45213at8509	Complete	group6	79040910	79057837	-	1770	496
46582at8509	Complete	group1	101594415	101628483	+	2732	513
49847at8509	Complete	group2	74362630	74431094	+	2721	532
53375at8509	Complete	group4	42820881	42835482	+	2563	537
54269at8509	Complete	group4	120125020	120140391	-	1777	527
55533at8509	Complete	group18	12005558	12045962	-	2099	509
57161at8509	Complete	group10	11858877	11879608	+	2055	527
11279at8509	Complete	group8	87771883	87875190	+	2245	533
20041at8509	Complete	group14	54651203	54693643	-	2732	537
22338at8509	Complete	group7	62502422	62555812	-	2210	518
28468at8509	Complete	group5	50495636	50510255	-	2374	539
34279at8509	Complete	group2	109473165	109518756	-	2419	471
34382at8509	Complete	group12	28114907	28312393	+	2371	491
40228at8509	Complete	group5	135356805	135402570	+	2296	530
4353at8509	Complete	group1	32826449	32840789	+	2735	533
5817at8509	Complete	group6	127393803	127412596	-	2675	537
6858at8509	Complete	group2	5064970	5183204	-	2675	499
13236at8509	Complete	group5	58351870	58389723	+	2577	534
17123at8509	Complete	group6	6037703	6217236	-	2622	525
18435at8509	Complete	group9	25281421	25313773	-	2329	536
23177at8509	Complete	group4	101435783	101461207	-	2348	519
24913at8509	Complete	group5	79499879	79516781	-	2752	534
29581at8509	Complete	group2	78038305	78069782	-	2405	532
31465at8509	Complete	group5	87023672	87089768	-	2551	528
33937at8509	Complete	group1	108600293	108608603	+	2105	535
36255at8509	Complete	group7	44988883	45047153	-	2253	499
36417at8509	Complete	group1	39657411	39676409	-	2353	511
36791at8509	Complete	group1	166788178	166799222	+	2615	530
41351at8509	Complete	group5	123772876	123784817	+	2642	532
45766at8509	Complete	group1	40019629	40036850	-	2468	531
52463at8509	Complete	group17	14778079	14887131	-	2573	536
53664at8509	Complete	group4	42201237	42207567	-	1973	534
54069at8509	Complete	group1	134058753	134062792	+	1496	499
13046at8509	Complete	group1	103709629	103741473	-	2772	408
25970at8509	Complete	group3	43901663	43949412	-	2241	526
34722at8509	Complete	group13	28494318	28526115	+	2710	532
38236at8509	Complete	group8	71467213	71483395	-	2173	523
47633at8509	Complete	group14	20031783	20042611	+	2393	530
55907at8509	Complete	group5	76169543	76189460	+	2113	507
6027at8509	Complete	group5	76191328	76206749	-	2586	534
8009at8509	Complete	group11	3190781	3212752	-	2547	534
22412at8509	Complete	group3	76470995	76483236	-	2464	520
26006at8509	Complete	group16	14088936	14331795	+	2513	489
27542at8509	Complete	group3	69366958	69368557	+	2651	531
28313at8509	Complete	group17	12855434	12879492	+	2017	525
30927at8509	Complete	group1	32786799	32788401	-	1956	534
32328at8509	Complete	group1	139380205	139394022	+	1765	517
3770at8509	Complete	group4	116786625	116852051	+	2605	534
37923at8509	Complete	group14	26316533	26341545	+	2447	533
40209at8509	Complete	group6	4774031	4841878	+	2501	528
40211at8509	Complete	group6	7570076	7576159	+	2622	529
5193at8509	Complete	group8	77552491	77598536	-	2128	438
51963at8509	Complete	group13	32369460	32397665	-	2103	483
6481at8509	Complete	group6	51003657	51041108	+	2714	534
12770at8509	Complete	group9	48795181	48831698	+	2705	519
14934at8509	Complete	group8	66363104	66399683	-	2585	531
31339at8509	Complete	group2	50893184	50914071	+	2680	534
35290at8509	Complete	group10	77810797	77823659	+	2089	525
3953at8509	Complete	group14	4312334	4347332	-	2799	533
5340at8509	Complete	group14	62765090	62784248	+	2319	518
53592at8509	Complete	group6	77749197	77780167	+	2157	531
54114at8509	Complete	group8	2374922	2393999	-	2494	529
10390at8509	Complete	group7	104939674	104970965	+	2449	529
10763at8509	Complete	group11	22718892	22794412	+	2635	531
11239at8509	Complete	group11	15081797	15122765	-	1910	507
17574at8509	Complete	group8	83743897	83753903	+	2497	529
18633at8509	Complete	group2	87435560	87480831	-	2641	522
18708at8509	Complete	group11	91240804	91263898	-	2599	531
34507at8509	Complete	group3	70743924	70844324	-	2740	531
36741at8509	Complete	group9	73846794	73917002	+	2709	526
37292at8509	Complete	group1	184516839	184537733	+	2258	531
4444at8509	Complete	group2	46200862	46278070	-	2298	445
45201at8509	Complete	group4	75800931	75808565	+	2563	518
46610at8509	Complete	group8	50069570	50075603	+	1927	502
50670at8509	Complete	group6	7656893	7677278	-	2531	538
50708at8509	Complete	group1	185000141	185125760	+	2728	514
889at8509	Complete	group9	16192793	16204313	+	2666	505
18219at8509	Complete	group5	103730627	103733621	+	2611	531
19174at8509	Complete	group10	15735965	15808538	-	2486	505
20958at8509	Complete	group8	77723245	77749734	+	2681	510
36212at8509	Complete	group8	77157999	77186317	+	2054	515
41866at8509	Complete	group9	97800261	97822129	+	2408	530
51006at8509	Complete	group5	11055554	11057117	-	1448	537
54560at8509	Complete	group10	11009172	11079544	-	2248	510
57009at8509	Complete	group17	29079509	29088918	-	2555	526
7089at8509	Complete	group9	71480041	71512902	+	2696	530
14565at8509	Complete	group8	57014176	57015757	+	2525	525
16296at8509	Complete	group3	142311978	142443192	+	2685	529
20569at8509	Complete	group17	29701335	29717762	+	2401	517
26540at8509	Duplicated	group11	38032088	38083272	+	1601	531
26540at8509	Duplicated	group6	59767974	59810020	-	1628	497
26540at8509	Duplicated	group4	116786625	116850947	+	1554	525
29921at8509	Complete	group7	791494	833682	+	1588	532
30421at8509	Complete	group10	36396795	36450225	-	2693	485
32707at8509	Complete	group1	87860108	87910437	+	2412	527
32816at8509	Complete	group7	127912286	127926803	-	2182	520
34530at8509	Complete	group14	16035723	16041978	+	2520	527
35877at8509	Complete	group16	17974157	17984387	-	2556	518
40469at8509	Complete	group1	133206325	133229124	-	2418	530
4193at8509	Complete	group2	87388975	87416177	-	2789	529
42153at8509	Complete	group3	46885195	47154498	+	2618	495
57562at8509	Complete	group1	173251912	173259606	-	1974	499
59504at8509	Complete	group3	133030292	133046629	+	2236	555
60864at8509	Complete	group4	111347275	111348958	-	1568	402
6614at8509	Complete	group2	185697881	185756453	+	2778	513
754at8509	Complete	group2	107136910	107207027	-	2811	530
8683at8509	Complete	group13	27402854	27435862	+	2341	530
8729at8509	Complete	group4	126550207	126591662	+	2743	524
9452at8509	Complete	group1	16066401	16075727	-	2889	526
11621at8509	Complete	group7	100369921	100381797	+	2102	441
14852at8509	Complete	group5	62432364	62433951	-	2466	526
16105at8509	Complete	group5	73270818	73298526	-	2140	405
23583at8509	Complete	group8	18952270	18988594	+	2308	524
30390at8509	Complete	group5	40257886	40259461	-	2339	524
41330at8509	Complete	group10	63171162	63211191	+	2474	507
42686at8509	Complete	group12	20478340	20539661	+	2510	522
50879at8509	Complete	group1	67160684	67187627	-	2456	519
52340at8509	Complete	group6	10145590	10158335	-	2492	511
57105at8509	Complete	group1	172516718	172520854	-	1917	505
9316at8509	Complete	group1	114142666	114168308	-	2288	520
24349at8509	Complete	group12	79072280	79229786	+	2461	497
25664at8509	Complete	group12	23595187	23600789	+	1972	469
3352at8509	Complete	group4	112890856	112910574	+	2312	523
37663at8509	Complete	group5	61719808	61750411	+	2179	523
43090at8509	Complete	group11	45113183	45126879	+	2571	514
45495at8509	Complete	group3	135432519	135448492	-	2260	520
47571at8509	Complete	group10	78520704	78573061	+	2389	517
50791at8509	Complete	group1	18003066	18008219	-	2212	488
54429at8509	Complete	group1	177812451	177825710	+	2609	516
57787at8509	Complete	group9	26465058	26468141	+	2539	477
10438at8509	Complete	group1	130869613	130880760	-	2378	521
12795at8509	Complete	group3	92057778	92100433	-	2407	527
15573at8509	Complete	group1	79140310	79161996	+	2570	525
17430at8509	Complete	group9	58393062	58403561	+	2232	526
20326at8509	Complete	group10	23166027	23195397	-	2553	525
23591at8509	Complete	group6	14032555	14045303	+	1775	514
25483at8509	Complete	group14	3452758	3458720	+	2420	526
38851at8509	Complete	group14	40437010	40447849	+	2022	507
39328at8509	Complete	group8	96361828	96478607	-	2720	521
40547at8509	Complete	group16	40780520	40801178	+	2498	525
49653at8509	Complete	group19	20748975	20770923	-	1987	506
56088at8509	Complete	group11	76041011	76130036	-	2681	524
57439at8509	Complete	group9	92783362	92794413	-	2100	524
11286at8509	Complete	group4	10852982	10894461	+	2790	473
13987at8509	Complete	group10	83633515	83649548	+	2708	526
14614at8509	Complete	group6	115345342	115373070	+	2391	526
16032at8509	Complete	group14	962919	1028888	-	2205	522
16628at8509	Complete	group1	131750818	131800014	+	2511	521
20109at8509	Complete	group8	60646798	60664047	+	1538	485
25544at8509	Complete	group13	64528662	64546839	-	2438	513
2617at8509	Complete	group16	3926629	3964636	+	2606	524
26536at8509	Complete	group6	9862801	9884931	+	2685	526
28575at8509	Complete	group3	116198859	116242640	-	2531	498
3674at8509	Complete	group12	13964884	13999984	+	2453	483
40484at8509	Complete	group11	93825802	93831619	+	2654	523
40492at8509	Complete	group7	113733750	113735370	+	2074	524
45673at8509	Complete	group6	114592147	114777576	-	2464	525
52185at8509	Complete	group14	36835584	36843502	-	2474	524
54411at8509	Complete	group4	55051669	55091524	+	2653	515
5566at8509	Complete	group9	59562067	59579723	+	2730	526
56722at8509	Complete	group3	58160528	58189461	-	2601	510
867at8509	Complete	group4	67101399	67193642	-	2422	524
1036at8509	Complete	group1	130178065	130228381	-	2862	498
14810at8509	Complete	group10	66201385	66263451	+	2200	515
15443at8509	Complete	group1	141227458	141243594	+	2316	517
16238at8509	Complete	group5	94908620	94962653	-	2579	523
17075at8509	Complete	group3	128135378	128153499	+	2357	525
24670at8509	Complete	group7	66740599	66757117	-	2050	517
33181at8509	Complete	group14	3638103	3649250	+	2291	530
36125at8509	Complete	group5	13799385	13836205	+	2577	515
41929at8509	Complete	group3	123689298	123715821	+	2071	521
43067at8509	Complete	group9	36608191	36609766	+	1953	523
58689at8509	Complete	group1	172487373	172490337	+	2577	513
13407at8509	Complete	group14	805897	869864	+	2561	508
16120at8509	Complete	group9	32271896	32276755	-	2029	534
2676at8509	Complete	group5	23644282	23793570	-	2566	489
37834at8509	Complete	group1	179306232	179315431	+	2142	499
50424at8509	Complete	group11	36222443	36232502	-	2633	516
8471at8509	Complete	group1	19707574	19736271	+	2470	491
16881at8509	Complete	group8	8240729	8265938	+	2563	517
17866at8509	Complete	group9	35133125	35137969	-	2454	519
18082at8509	Complete	group2	82258815	82400344	-	2684	526
21465at8509	Complete	group14	35735618	35743230	+	2612	510
30041at8509	Complete	group2	166181187	166199699	+	2231	522
33556at8509	Complete	group7	17106265	17156516	-	1938	523
3928at8509	Complete	group4	68042648	68052345	+	2566	511
4518at8509	Complete	group2	151504989	151544893	+	2177	522
49449at8509	Complete	group1	147169837	147175507	-	2340	494
53846at8509	Complete	group13	29050908	29061961	+	2610	516
54380at8509	Complete	group2	188622894	188635328	+	2541	468
11843at8509	Complete	group1	179274368	179294810	-	2669	519
12057at8509	Complete	group1	72770133	72779054	+	1943	515
23354at8509	Complete	group7	71721857	71746349	+	2401	518
26302at8509	Complete	group5	45340671	45361956	+	2639	521
32858at8509	Complete	group19	18076058	18080773	-	1857	380
38095at8509	Complete	group1	146601178	146602747	+	2246	521
3883at8509	Complete	group9	85497453	85517606	+	2560	520
40139at8509	Complete	group11	62957002	62992298	-	2082	490
41609at8509	Complete	group10	56284705	56308772	+	2469	517
50176at8509	Complete	group9	60302987	60325789	-	2581	521
8782at8509	Complete	group10	28118691	28196546	+	2416	482
14714at8509	Complete	group5	56503575	56519308	+	2131	511
21197at8509	Complete	group7	52254143	52275879	-	2516	519
22304at8509	Complete	group3	57766731	57779498	-	2450	514
25392at8509	Complete	group2	37532823	37671694	-	2606	485
31929at8509	Complete	group8	16789191	16795021	+	1489	464
33914at8509	Complete	group7	31010952	31039933	-	2350	517
34303at8509	Complete	group9	47322289	47348592	-	1929	519
3523at8509	Complete	group10	16270488	16280808	-	2513	520
37627at8509	Complete	group5	106166272	106177113	+	2391	497
44112at8509	Complete	group2	62153376	62165433	-	2549	494
45151at8509	Complete	group7	79124124	79137669	+	2099	525
45847at8509	Complete	group19	5776091	5777639	+	1118	509
52014at8509	Complete	group5	79537443	79666001	+	2568	518
9547at8509	Complete	group2	70152527	70180240	-	1891	503
12091at8509	Complete	group7	72968603	72994618	-	2655	520
13197at8509	Complete	group3	75644842	75661167	+	2400	517
15387at8509	Complete	group2	6318535	6335634	-	2094	517
16320at8509	Complete	group1	133230565	133236825	+	2487	514
18158at8509	Complete	group14	78279890	78310002	+	2511	511
19222at8509	Complete	group9	68263317	68266893	-	2647	520
21518at8509	Complete	group4	72555331	72575979	+	2236	513
21967at8509	Complete	group1	116314924	116348714	-	2485	517
24126at8509	Complete	group8	7452675	7492529	+	2601	520
26348at8509	Complete	group1	178068621	178084745	+	2505	501
34838at8509	Complete	group6	71786675	71801031	-	1634	500
38317at8509	Complete	group4	41649985	41656159	-	2489	519
38679at8509	Complete	group1	144807099	144882081	-	2513	520
39811at8509	Complete	group13	54266841	54288002	-	2509	513
42540at8509	Complete	group6	29323049	29329246	+	2532	511
49724at8509	Complete	group1	182332530	182350803	-	2629	515
59904at8509	Complete	group3	117003062	117006696	+	1538	399
9366at8509	Complete	group1	110412295	110419739	-	2430	496
11099at8509	Complete	group1	149815549	149857423	-	2443	512
12547at8509	Complete	group1	144374073	144383869	-	2624	517
24384at8509	Complete	group1	75745759	75757514	+	2727	497
28504at8509	Complete	group16	18332241	18380679	+	2006	513
29474at8509	Complete	group1	76242858	76248910	-	1865	341
39264at8509	Complete	group5	25888680	25920823	-	2149	514
43877at8509	Complete	group17	17413501	17421247	+	2286	515
48275at8509	Complete	group9	100031003	100053544	-	2324	515
48942at8509	Complete	group13	23684580	23751306	-	2230	517
52072at8509	Complete	group18	13786042	13810828	+	1548	514
59690at8509	Complete	group9	29237001	29238414	-	1795	395
59912at8509	Complete	group17	9935740	9979939	+	2351	497
7971at8509	Complete	group13	53987156	54013824	-	2766	519
12120at8509	Complete	group1	51353692	51371723	-	2602	516
12302at8509	Complete	group18	3375315	3382087	-	2068	513
14589at8509	Complete	group1	173290718	173323472	-	2616	492
17851at8509	Complete	group4	7925038	8049416	-	2408	506
20512at8509	Complete	group2	37686898	37706842	-	2265	508
23726at8509	Complete	group1	106938100	106941622	+	2485	481
24533at8509	Complete	group1	30071518	30103544	-	2750	507
29043at8509	Complete	group14	14607498	14619674	-	2589	508
31694at8509	Complete	group9	71877172	71909701	-	2071	458
32525at8509	Complete	group13	58451718	58453257	+	2177	517
40796at8509	Complete	group14	65916205	65973461	+	2642	462
42266at8509	Complete	group4	9072929	9115489	-	2401	501
43557at8509	Complete	group1	125245460	125257499	-	2066	467
47307at8509	Complete	group5	77432577	77437264	+	1761	523
47540at8509	Complete	group10	32104881	32133054	-	2480	500
50531at8509	Complete	group7	65329035	65335052	-	2271	472
52542at8509	Complete	group2	2005051	2043347	-	2031	434
52582at8509	Complete	group1	136115245	136122836	-	1724	239
5761at8509	Complete	group9	24230669	24249038	+	2681	515
9008at8509	Complete	group7	62166285	62171819	-	2611	512
12374at8509	Complete	group9	15466962	15492408	+	2604	510
17098at8509	Complete	group13	21525989	21572302	-	2557	517
21637at8509	Complete	group7	42822415	42853243	+	2250	502
24302at8509	Complete	group17	531279	551108	-	2399	513
27328at8509	Complete	group14	19173779	19187673	-	2224	512
27414at8509	Complete	group2	49073665	49122387	+	2388	517
28289at8509	Complete	group12	21108334	21143139	+	2059	469
29449at8509	Complete	group6	9434423	9449693	-	2338	504
314at8509	Complete	group1	79288532	79300417	-	2684	429
32209at8509	Complete	group2	123048665	123055297	-	2028	510
32250at8509	Complete	group9	47270066	47301861	-	2464	512
45579at8509	Complete	group9	41873076	41885727	-	1870	510
4837at8509	Complete	group14	40264370	40283597	-	2486	517
5778at8509	Complete	group8	40492069	40669146	-	2718	513
59768at8509	Complete	group14	42895942	42910138	-	2404	513
11022at8509	Complete	group17	5255974	5298664	-	2528	488
18959at8509	Complete	group7	761544	785914	+	2033	517
