# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
26841at8509	Complete	ptg000018l	16409658	16423464	+	1688	413
31247at8509	Complete	ptg000017l	4835014	4865744	+	1440	390
3236at8509	Complete	ptg000021l	36916522	36945042	-	1972	411
36535at8509	Complete	ptg000210l	1332804	1377397	-	2063	412
38704at8509	Complete	ptg000009l	23327254	23328499	+	1985	412
39053at8509	Complete	ptg000009l	6966569	6984932	+	1881	412
40640at8509	Complete	ptg000009l	26811031	26850060	-	2077	407
42910at8509	Complete	ptg000074l	12411498	12421991	+	2125	414
42973at8509	Complete	ptg000290l	228760	234838	-	1460	414
53109at8509	Complete	ptg000007l	2592643	2613684	-	1348	407
54740at8509	Complete	ptg000012l	29935855	29937085	+	1897	359
57100at8509	Complete	ptg000010l	3087455	3088724	+	1676	407
59524at8509	Complete	ptg000027l	33768903	33803065	+	2264	415
60176at8509	Complete	ptg000011l	18549516	18550854	-	1562	436
7959at8509	Complete	ptg000011l	58876932	58913367	+	2088	408
12732at8509	Complete	ptg000152l	5255969	5257214	-	1815	412
1576at8509	Complete	ptg000023l	26823791	26857761	-	2031	411
16104at8509	Complete	ptg000020l	4167342	4176733	-	1964	417
17469at8509	Complete	ptg000421l	453547	471453	+	2007	414
18228at8509	Complete	ptg000398l	232590	256427	+	1816	409
19932at8509	Complete	ptg000003l	18099840	18107579	-	1758	407
23728at8509	Complete	ptg000061l	1339441	1348400	-	1629	397
25804at8509	Complete	ptg000060l	1197555	1218778	+	2104	414
3124at8509	Complete	ptg000023l	43421958	43429922	+	1969	413
32435at8509	Complete	ptg000109l	284844	312283	-	1361	398
33593at8509	Complete	ptg000023l	84543032	84651149	+	2077	402
33652at8509	Complete	ptg000023l	63495843	63534692	+	1887	410
40331at8509	Complete	ptg000021l	60253949	60284376	-	1617	400
43395at8509	Complete	ptg000003l	29363394	29371233	+	1734	415
45727at8509	Complete	ptg000022l	527506	560495	-	1366	400
47277at8509	Complete	ptg000067l	17150493	17231021	+	1896	409
5442at8509	Complete	ptg000017l	110684237	110698737	+	2105	411
55168at8509	Fragmented	ptg000548l	3237107	3254326	+	1457	341
7702at8509	Complete	ptg000020l	35740000	35797733	+	1579	324
8916at8509	Complete	ptg000038l	11098114	11122080	-	1887	402
9771at8509	Complete	ptg000125l	6303538	6304783	+	2166	405
9990at8509	Complete	ptg000052l	6720777	6769397	+	2168	414
10144at8509	Complete	ptg000001l	11383497	11400137	+	1785	412
13988at8509	Complete	ptg000548l	5798968	5842073	+	2053	402
14412at8509	Complete	ptg000016l	812150	813392	+	2013	406
15412at8509	Complete	ptg000024l	47589628	47687979	+	2063	411
17332at8509	Complete	ptg000017l	38230344	38231586	-	1691	411
1964at8509	Complete	ptg000006l	47579606	47591453	+	2114	411
2089at8509	Complete	ptg000023l	71407871	71705902	+	2134	408
21150at8509	Complete	ptg000023l	33644154	33665556	-	1532	413
21450at8509	Complete	ptg000037l	3632112	3648663	-	2044	405
23672at8509	Complete	ptg000124l	9893742	9933980	-	1822	406
32675at8509	Complete	ptg000021l	98438753	98450211	+	2219	409
33284at8509	Complete	ptg000009l	20605399	20617136	-	1654	405
34780at8509	Complete	ptg000428l	1478833	1493460	-	1806	405
36907at8509	Complete	ptg000039l	11350588	11358354	+	1955	399
37347at8509	Complete	ptg000008l	4396675	4439237	-	1923	346
37374at8509	Complete	ptg000023l	61700164	61709536	+	2071	403
38947at8509	Complete	ptg000011l	82393303	82405709	-	1591	405
3939at8509	Complete	ptg000018l	8636798	8666945	+	2049	413
40214at8509	Complete	ptg000024l	21113211	21135376	-	1856	412
40474at8509	Complete	ptg000038l	70449922	70613127	-	2046	391
44723at8509	Complete	ptg000024l	103675999	103701371	-	1908	389
46118at8509	Complete	ptg000020l	28286201	28287434	+	1702	398
4741at8509	Complete	ptg000023l	51921059	51930013	+	1716	390
50741at8509	Complete	ptg000357l	48674839	48690070	-	1789	409
52575at8509	Complete	ptg000057l	14850046	14887596	-	1554	257
60323at8509	Complete	ptg000024l	35461773	35463015	+	1995	403
6381at8509	Complete	ptg000074l	3650780	3657378	-	2057	413
21856at8509	Complete	ptg000094l	95752	105077	+	1895	400
26874at8509	Complete	ptg000275l	1012057	1058736	-	1444	368
29597at8509	Complete	ptg000038l	35285627	35297488	+	1998	411
29699at8509	Complete	ptg000027l	33298662	33347195	+	1280	400
32501at8509	Complete	ptg000003l	36361329	36498197	+	2081	391
37729at8509	Complete	ptg000007l	6101393	6131051	-	1972	381
41140at8509	Complete	ptg000057l	11254623	11271026	-	1991	396
42356at8509	Complete	ptg000468l	29411	32492	-	1271	392
46051at8509	Complete	ptg000017l	17201780	17214709	+	1955	393
47333at8509	Complete	ptg000068l	7439386	7442394	+	1426	405
47507at8509	Complete	ptg000027l	60745709	60771956	-	1672	406
48167at8509	Complete	ptg000011l	42225215	42238441	+	1994	404
55873at8509	Complete	ptg000083l	2452557	2457190	+	1279	305
61062at8509	Complete	ptg000032l	1371408	1377574	+	1925	407
8055at8509	Complete	ptg000023l	78668519	78683976	+	2049	411
2059at8509	Complete	ptg000024l	60043913	60062417	+	2049	410
21689at8509	Complete	ptg000023l	39857272	39858502	-	1901	406
22176at8509	Complete	ptg000064l	7139634	7148340	-	1875	407
23573at8509	Complete	ptg000461l	215544	234219	+	1849	404
26097at8509	Complete	ptg000085l	5580881	5595077	+	2053	409
26558at8509	Complete	ptg000038l	26927385	27019992	+	1987	408
28023at8509	Complete	ptg000021l	73024903	73094610	+	1757	405
36620at8509	Complete	ptg000009l	34051245	34060612	-	1454	406
3738at8509	Complete	ptg000023l	53240467	53250340	-	2076	410
37998at8509	Complete	ptg000039l	18411194	18425867	+	1503	406
39935at8509	Complete	ptg000495l	1109025	1134250	-	2039	407
55247at8509	Complete	ptg000037l	1833139	1880038	-	2103	409
57701at8509	Complete	ptg000020l	9435574	9495376	-	2063	392
8751at8509	Complete	ptg000108l	790085	817362	+	1743	387
12388at8509	Complete	ptg000020l	26626345	26652547	+	2005	407
17306at8509	Complete	ptg000039l	5594607	5631164	-	1754	405
17616at8509	Complete	ptg000024l	33164643	33186461	+	1957	409
19631at8509	Complete	ptg000124l	7805476	7806721	+	1608	408
21027at8509	Complete	ptg000021l	68283385	68284615	-	1854	407
21824at8509	Complete	ptg000009l	15577451	15589854	+	1592	409
23083at8509	Complete	ptg000020l	26786498	26800387	-	1905	403
27194at8509	Complete	ptg000094l	2286959	2293139	-	1809	380
28472at8509	Complete	ptg000021l	68945075	69038385	+	1818	389
28874at8509	Complete	ptg000007l	4336859	4350396	-	1485	406
35564at8509	Complete	ptg000079l	12299885	12336244	-	1680	361
38091at8509	Complete	ptg000510l	106910	116880	-	1743	403
45981at8509	Complete	ptg000038l	53749292	53761278	+	2008	391
46069at8509	Complete	ptg000057l	16380611	16403270	-	1704	407
47627at8509	Complete	ptg000548l	11423939	11428638	+	1618	413
51477at8509	Complete	ptg000630l	130857	133298	-	1662	395
59578at8509	Complete	ptg000357l	46489493	46669718	-	1893	402
9290at8509	Complete	ptg000012l	13620203	13623033	+	1661	408
9701at8509	Complete	ptg000038l	28773295	28795767	+	1990	406
10068at8509	Complete	ptg000006l	58048764	58072427	+	1933	406
10145at8509	Complete	ptg000248l	358	7653	+	1577	396
1342at8509	Complete	ptg000023l	28545555	28573726	+	2167	408
14168at8509	Complete	ptg000548l	11270539	11292451	+	1540	409
1506at8509	Complete	ptg000199l	1409618	1451534	+	2173	399
15877at8509	Complete	ptg000125l	8874506	8893611	-	1691	397
17024at8509	Complete	ptg000125l	22537305	22554584	+	1734	403
1981at8509	Complete	ptg000357l	4895615	4913066	-	2035	409
22802at8509	Complete	ptg000012l	3477812	3479054	-	1632	413
25407at8509	Complete	ptg000023l	10354688	10400418	-	1893	402
26977at8509	Complete	ptg000120l	2074787	2081716	-	2062	405
4899at8509	Complete	ptg000398l	5146546	5158041	-	1871	397
51548at8509	Complete	ptg000024l	2095777	2107505	-	1447	352
54at8509	Complete	ptg000028l	4733822	4748010	+	1919	395
59018at8509	Complete	ptg000010l	7043621	7067923	+	1947	394
16074at8509	Complete	ptg000172l	862073	863300	+	2099	407
1786at8509	Complete	ptg000357l	54063924	54107983	+	1851	401
21394at8509	Complete	ptg000021l	42428530	42438124	+	1720	388
2143at8509	Complete	ptg000039l	31137496	31216749	+	2090	374
21898at8509	Complete	ptg000023l	6936540	6967305	+	1534	406
25271at8509	Complete	ptg000021l	100468702	100479654	+	1993	406
31292at8509	Complete	ptg000425l	1200408	1209012	-	1954	404
33755at8509	Complete	ptg000152l	1334123	1383584	+	1751	403
35777at8509	Complete	ptg000411l	355947	358871	+	1774	403
37466at8509	Complete	ptg000024l	97016985	97061000	-	1915	408
45380at8509	Complete	ptg000357l	4302064	4312518	-	1623	396
47142at8509	Complete	ptg000093l	6552020	6566273	-	1245	406
49819at8509	Complete	ptg000021l	2856042	2882146	+	1696	406
53509at8509	Complete	ptg000417l	873664	886331	-	1922	369
56736at8509	Complete	ptg000223l	441256	451719	+	1731	373
7167at8509	Complete	ptg000005l	28068474	28076344	-	2084	407
7484at8509	Complete	ptg000017l	39244438	39247048	+	1974	402
8503at8509	Complete	ptg000234l	3341459	3349181	-	1986	407
14215at8509	Complete	ptg000037l	504372	570263	+	2131	398
16053at8509	Complete	ptg000006l	77594089	77617873	+	2150	399
1762at8509	Complete	ptg000037l	10705912	10733433	+	2036	407
19262at8509	Complete	ptg000084l	6514938	6539415	-	1941	406
19431at8509	Complete	ptg000024l	60477897	60491996	-	2077	406
21593at8509	Complete	ptg000017l	100897486	100930613	-	1397	385
25736at8509	Complete	ptg000212l	214700	218933	+	2006	401
28037at8509	Complete	ptg000006l	58656692	58663345	-	1764	406
30918at8509	Complete	ptg000365l	530087	550926	+	1684	391
31657at8509	Complete	ptg000398l	137927	139154	+	1438	406
41492at8509	Complete	ptg000357l	54921166	54945584	-	1603	387
4438at8509	Complete	ptg000017l	102056598	102057819	-	1693	401
44554at8509	Complete	ptg000068l	6335547	6348879	+	1659	388
54130at8509	Complete	ptg000279l	1301451	1313901	-	2002	401
57092at8509	Complete	ptg000011l	90543973	90569664	+	2001	401
933at8509	Complete	ptg000060l	1316291	1373931	-	1336	343
10480at8509	Complete	ptg000023l	41001876	41023920	+	1917	362
1619at8509	Complete	ptg000012l	13150993	13218155	+	1970	401
16933at8509	Complete	ptg000094l	2188148	2191006	+	1706	405
19335at8509	Complete	ptg000067l	13861487	13879592	-	2017	403
21946at8509	Complete	ptg000548l	1952269	1984048	+	1468	396
28541at8509	Complete	ptg000139l	800656	808852	+	1704	391
2891at8509	Complete	ptg000180l	1431577	1448142	-	1999	403
30896at8509	Complete	ptg000023l	43316715	43324817	+	1809	404
3439at8509	Complete	ptg000007l	4483006	4497589	-	1934	386
37095at8509	Complete	ptg000003l	14765972	14774804	-	1931	399
38812at8509	Complete	ptg000023l	57029913	57041373	+	1884	389
43133at8509	Complete	ptg000017l	23377087	23397189	+	1625	403
450at8509	Complete	ptg000021l	30245405	30259060	-	1840	395
47953at8509	Complete	ptg000023l	43928618	43944000	-	2091	406
51286at8509	Complete	ptg000023l	29013158	29063922	-	1303	388
52893at8509	Complete	ptg000410l	1500073	1558739	+	2242	406
53656at8509	Complete	ptg000020l	18592048	18607964	+	1904	400
57860at8509	Complete	ptg000006l	30402228	30506370	-	1702	413
57996at8509	Complete	ptg000023l	8971528	8999984	-	1971	396
58649at8509	Complete	ptg000357l	54398506	54411045	+	1061	395
8250at8509	Complete	ptg000009l	52351554	52390943	-	2035	403
12293at8509	Complete	ptg000011l	39632149	39650368	-	1698	398
16190at8509	Complete	ptg000021l	37058373	37059591	-	2038	407
23476at8509	Complete	ptg000428l	2079348	2085866	-	1656	393
23659at8509	Complete	ptg000023l	61240231	61273479	+	1893	400
25025at8509	Complete	ptg000345l	291431	294036	+	2021	402
30503at8509	Complete	ptg000006l	54457557	54515736	-	1481	404
31088at8509	Complete	ptg000011l	37779336	37789999	-	2014	403
36889at8509	Complete	ptg000398l	495243	498764	+	1392	398
40223at8509	Complete	ptg000141l	8087202	8125863	+	1460	361
44200at8509	Complete	ptg000007l	2028897	2055463	+	1709	395
44984at8509	Complete	ptg000001l	12872476	12878082	-	1950	404
45521at8509	Complete	ptg000024l	84154144	84293477	+	1545	406
50290at8509	Complete	ptg000164l	486332	490733	+	1200	348
51003at8509	Complete	ptg000125l	11489206	11553115	+	2055	384
58266at8509	Complete	ptg000064l	7192503	7203225	+	1712	341
61595at8509	Complete	ptg000333l	379973	381116	+	1086	269
9550at8509	Complete	ptg000028l	4753290	4776877	+	2161	390
15362at8509	Complete	ptg000069l	241918	261430	+	1944	390
19633at8509	Complete	ptg000105l	4017812	4038570	+	1928	403
21847at8509	Complete	ptg000130l	623047	642060	+	2165	404
2384at8509	Complete	ptg000006l	85702529	85767284	+	1832	402
24858at8509	Fragmented	ptg000509l	16567	133799	+	1362	266
24955at8509	Complete	ptg000024l	21166293	21302792	+	1864	386
28231at8509	Duplicated	ptg000024l	22992022	23025127	-	1345	388
28231at8509	Duplicated	ptg000038l	10833405	10871664	+	1373	386
29693at8509	Complete	ptg000049l	2352141	2359487	-	1962	403
32244at8509	Complete	ptg000024l	96727091	96833807	-	1910	403
3256at8509	Complete	ptg000160l	524069	540348	-	2058	403
38832at8509	Complete	ptg000004l	408467	412233	+	1736	402
39233at8509	Complete	ptg000032l	575535	580607	-	1436	391
41675at8509	Complete	ptg000357l	49587397	49609310	+	2058	395
42724at8509	Complete	ptg000237l	398958	417838	+	1989	398
47887at8509	Complete	ptg000243l	478436	517138	+	1757	403
53847at8509	Complete	ptg000139l	1095813	1098131	+	1117	402
53995at8509	Complete	ptg000357l	6652244	6670140	-	1492	402
5686at8509	Complete	ptg000049l	846161	867324	+	2023	381
797at8509	Complete	ptg000074l	7108255	7119342	-	2057	402
10760at8509	Complete	ptg000559l	171586	181644	-	1773	378
14485at8509	Complete	ptg000082l	6719969	6822342	+	1976	398
20226at8509	Complete	ptg000085l	2105736	2122937	+	1892	399
22383at8509	Complete	ptg000012l	29517215	29575302	-	2065	403
27665at8509	Complete	ptg000078l	461766	474596	-	1489	402
30035at8509	Complete	ptg000050l	3071478	3098136	+	1965	402
31284at8509	Complete	ptg000024l	96054796	96056017	-	1846	390
34173at8509	Complete	ptg000410l	1328889	1414882	+	1761	359
38087at8509	Complete	ptg000425l	1013385	1032079	+	2006	399
50815at8509	Complete	ptg000024l	93471143	93486461	+	1485	392
55410at8509	Complete	ptg000428l	2018549	2021046	-	1889	379
58840at8509	Complete	ptg000023l	78346385	78407283	-	2166	272
19140at8509	Complete	ptg000083l	1306755	1341978	-	2056	402
19571at8509	Complete	ptg000180l	5009708	5026484	+	2026	128
20128at8509	Complete	ptg000012l	25789820	25908614	-	1698	398
2315at8509	Complete	ptg000006l	36291902	36310051	-	1931	398
29165at8509	Complete	ptg000630l	545731	553271	-	1829	386
35648at8509	Complete	ptg000045l	390929	401888	-	1820	359
35806at8509	Complete	ptg000023l	20320096	20334679	-	1442	401
38504at8509	Complete	ptg000038l	50460197	50475843	+	1883	392
38802at8509	Complete	ptg000021l	16794929	16806075	+	1898	351
42558at8509	Complete	ptg000846l	22746	26238	+	1770	396
46169at8509	Complete	ptg000345l	367486	370931	-	1797	370
46887at8509	Complete	ptg000495l	1057337	1061287	+	1614	383
46941at8509	Complete	ptg000020l	26123906	26128217	+	2040	398
49222at8509	Complete	ptg000566l	110028	111258	+	1240	387
50207at8509	Complete	ptg000038l	12733743	12776277	+	1414	396
5641at8509	Complete	ptg000064l	9758087	9869197	+	2023	398
6683at8509	Complete	ptg000017l	28315773	28339445	+	2003	400
15390at8509	Complete	ptg000167l	3993903	4010135	-	1179	322
16947at8509	Complete	ptg000021l	43627818	43629024	+	2014	400
17861at8509	Complete	ptg000067l	10700575	10728085	-	1538	380
22443at8509	Complete	ptg000011l	32292097	32293300	-	1303	393
25327at8509	Complete	ptg000003l	32658591	32687771	+	1818	401
25516at8509	Complete	ptg000012l	4020007	4068219	+	1523	381
26060at8509	Complete	ptg000067l	10152163	10164758	-	1677	401
27136at8509	Complete	ptg000005l	13910791	13939817	-	2137	400
30534at8509	Complete	ptg000020l	35411097	35441472	+	1735	397
35690at8509	Complete	ptg000032l	1748566	1756362	-	1657	398
36466at8509	Complete	ptg000043l	4667540	4882887	+	1959	367
37854at8509	Complete	ptg000009l	32577819	32597542	-	1451	394
38622at8509	Complete	ptg000021l	105300610	105315105	+	1885	400
45835at8509	Complete	ptg000215l	807780	815028	+	1105	398
55680at8509	Complete	ptg000009l	2891633	2983986	-	1919	287
5640at8509	Complete	ptg000011l	26750818	26859757	-	2054	399
5649at8509	Complete	ptg000021l	98607162	98649339	+	1473	401
56653at8509	Complete	ptg000011l	90232151	90259362	+	1979	387
6751at8509	Complete	ptg000027l	57185103	57186303	+	1554	398
8292at8509	Complete	ptg000011l	25903378	25924011	+	1746	367
9747at8509	Complete	ptg000018l	9427587	9440731	-	1930	399
10367at8509	Complete	ptg000017l	66560833	66569179	+	1869	396
11851at8509	Complete	ptg000021l	41865545	41866742	+	1854	398
1202at8509	Complete	ptg000017l	80231588	80297607	+	2043	396
19699at8509	Complete	ptg000124l	4448424	4462894	-	2062	380
22117at8509	Complete	ptg000139l	832088	849365	-	1959	397
39374at8509	Complete	ptg000020l	27323305	27334864	-	1246	405
44742at8509	Complete	ptg000017l	80212545	80225519	+	1416	396
5187at8509	Complete	ptg000027l	9126730	9135346	+	1767	394
52308at8509	Complete	ptg000102l	275842	280844	+	1394	358
52309at8509	Complete	ptg000068l	6674716	6680600	-	1636	376
5866at8509	Complete	ptg000027l	6525427	6573523	+	1723	409
59894at8509	Complete	ptg000064l	7769870	7778026	-	1524	385
12467at8509	Complete	ptg000416l	509686	537716	+	2091	393
13660at8509	Complete	ptg000023l	35578385	35607981	+	2096	390
18717at8509	Complete	ptg000039l	28186683	28208392	+	1934	388
19163at8509	Complete	ptg000389l	306659	331316	+	2024	395
27736at8509	Complete	ptg000079l	1028234	1037836	+	2013	371
32010at8509	Complete	ptg000006l	27370302	27385856	-	2003	392
35700at8509	Complete	ptg000011l	72684275	72690965	-	1878	398
36455at8509	Complete	ptg000011l	91145920	91181867	-	1960	396
3947at8509	Complete	ptg000020l	42452978	42454178	-	2040	397
41402at8509	Complete	ptg000078l	1010988	1023996	-	1785	397
43442at8509	Complete	ptg000024l	100343613	100372018	+	2004	398
44678at8509	Complete	ptg000020l	42172153	42185028	-	1429	359
50902at8509	Complete	ptg000043l	10444328	10487667	-	1648	393
51931at8509	Complete	ptg000220l	296188	305675	-	898	258
5648at8509	Complete	ptg000164l	453889	457591	-	2034	397
58736at8509	Complete	ptg000020l	23064956	23102756	+	1946	399
6963at8509	Complete	ptg000003l	14351950	14367936	+	1523	368
16145at8509	Complete	ptg000038l	44830156	44845051	-	1656	398
18067at8509	Complete	ptg000067l	10931198	10946710	-	1893	368
26680at8509	Complete	ptg000630l	140502	144908	+	1570	388
38092at8509	Complete	ptg000281l	1497148	1521863	-	1669	381
4751at8509	Complete	ptg000039l	7080858	7096635	-	2045	384
50680at8509	Complete	ptg000024l	81808383	81903907	+	1358	398
54686at8509	Complete	ptg000093l	5188726	5200280	+	1895	372
6610at8509	Complete	ptg000023l	45130987	45205793	+	1913	396
9772at8509	Complete	ptg000038l	11399640	11430907	-	2045	393
12039at8509	Complete	ptg000011l	44770928	44780981	-	1694	391
14472at8509	Complete	ptg000009l	10135436	10156662	+	2095	396
16649at8509	Complete	ptg000009l	21490181	21498370	-	1931	392
17804at8509	Complete	ptg000007l	4232616	4250226	+	1739	370
20580at8509	Complete	ptg000837l	80809	104108	+	2068	386
22694at8509	Complete	ptg000017l	16429929	16700488	-	1919	389
29462at8509	Complete	ptg000125l	1052412	1087563	+	1940	396
29559at8509	Complete	ptg000037l	10970113	11042079	+	1952	395
30396at8509	Complete	ptg000357l	12946694	12974587	-	1843	379
35273at8509	Complete	ptg000190l	5611117	5637942	-	1924	395
3559at8509	Complete	ptg000027l	41690287	41700217	-	1596	395
37546at8509	Complete	ptg000024l	87666085	87678325	+	1586	356
39713at8509	Complete	ptg000011l	90268227	90281770	+	1899	397
40948at8509	Complete	ptg000258l	256772	354165	+	1925	397
41018at8509	Complete	ptg000102l	2171804	2182126	+	1656	385
42599at8509	Complete	ptg000027l	42470741	42492229	+	1912	382
43918at8509	Complete	ptg000082l	5791881	5793075	+	1544	394
44492at8509	Complete	ptg000021l	48003281	48015987	-	1611	397
4464at8509	Complete	ptg000011l	5535420	5588134	-	1979	397
12476at8509	Complete	ptg000017l	96186052	96187243	-	1882	396
12989at8509	Complete	ptg000447l	568314	594294	-	1939	395
13396at8509	Complete	ptg000057l	14337095	14342704	-	2074	396
14717at8509	Complete	ptg000021l	105024578	105031407	+	1968	396
15779at8509	Complete	ptg000084l	6566104	6576983	+	2022	389
23640at8509	Complete	ptg000011l	48257157	48366485	+	1940	390
3253at8509	Complete	ptg000425l	1131209	1142296	-	1981	396
34189at8509	Complete	ptg000411l	322089	325495	-	1863	361
38435at8509	Complete	ptg000052l	1387743	1402209	-	1487	351
39604at8509	Complete	ptg000112l	1064805	1073752	+	2048	396
50341at8509	Complete	ptg000013l	3110832	3118563	+	1198	389
5156at8509	Complete	ptg000039l	8365343	8390581	-	2099	396
56476at8509	Complete	ptg000281l	148335	156804	-	1730	403
57611at8509	Complete	ptg000038l	30575251	30580830	-	1264	390
1138at8509	Complete	ptg000020l	20474881	20483236	+	2043	394
16794at8509	Complete	ptg000005l	27962761	27972649	+	1724	388
17957at8509	Complete	ptg000203l	89565	106753	-	1780	382
27507at8509	Complete	ptg000017l	91406214	91412304	+	1893	394
28694at8509	Complete	ptg000067l	13262882	13370287	-	1987	393
3055at8509	Complete	ptg000006l	62754962	62790061	+	1826	391
3537at8509	Complete	ptg000357l	3608717	3731036	+	2035	395
35533at8509	Complete	ptg000038l	64405127	64421061	+	1954	394
37224at8509	Complete	ptg000064l	7314007	7333146	-	1771	391
38526at8509	Complete	ptg000245l	801686	807545	-	1859	392
46071at8509	Complete	ptg000010l	4468579	4481117	-	1830	392
47221at8509	Complete	ptg000038l	1067031	1080080	-	1667	386
4773at8509	Complete	ptg000027l	2989914	3007863	+	2048	395
53343at8509	Complete	ptg000144l	17085	30217	-	1439	390
54082at8509	Complete	ptg000017l	5391458	5401789	+	1086	393
57719at8509	Complete	ptg000011l	23953204	24165520	+	2203	385
6198at8509	Complete	ptg000023l	28522668	28537966	+	1770	395
10923at8509	Complete	ptg000180l	10350823	10356103	-	1992	390
11171at8509	Complete	ptg000610l	54238	63959	+	1417	383
13726at8509	Complete	ptg000180l	5928185	5944873	-	1277	385
2170at8509	Complete	ptg000311l	915140	924652	-	1281	411
22283at8509	Complete	ptg000357l	42466330	42471326	-	2054	383
24923at8509	Complete	ptg000365l	270846	281633	+	1726	390
27203at8509	Complete	ptg000125l	23571901	23573086	+	2052	393
32313at8509	Complete	ptg000520l	532481	565429	+	1952	392
32436at8509	Complete	ptg000082l	4288018	4306335	+	1808	394
33984at8509	Complete	ptg000021l	85050412	85065558	+	1395	387
35657at8509	Complete	ptg000023l	58325170	58365718	-	1514	330
37154at8509	Complete	ptg000005l	41338	57487	-	2034	382
41024at8509	Complete	ptg000024l	100231755	100254978	-	1725	388
53793at8509	Complete	ptg000083l	2461190	2479074	-	1391	385
54368at8509	Complete	ptg000548l	3269473	3324330	-	1869	389
5572at8509	Complete	ptg000006l	53520857	53550667	-	1873	366
55905at8509	Complete	ptg000009l	22879445	22894746	+	1838	390
56440at8509	Complete	ptg000357l	19393801	19413531	+	794	358
11650at8509	Complete	ptg000011l	11090523	11206918	+	1871	393
14935at8509	Complete	ptg000312l	284643	290452	+	1635	391
15722at8509	Complete	ptg000096l	2604195	2621742	+	2023	382
17535at8509	Complete	ptg000038l	48032260	48046081	+	1616	387
20329at8509	Complete	ptg000383l	182897	187502	-	1766	388
21506at8509	Complete	ptg000630l	42649	43831	-	1949	391
24809at8509	Complete	ptg000023l	43618250	43673290	+	1938	388
29411at8509	Complete	ptg000125l	13135793	13187802	-	1608	374
344at8509	Complete	ptg000125l	22827833	22859941	-	1875	343
38637at8509	Complete	ptg000057l	4903631	4991174	-	1888	386
40976at8509	Complete	ptg000021l	100294607	100305500	+	1609	389
51920at8509	Complete	ptg000230l	95632	115769	-	2015	231
5282at8509	Complete	ptg000039l	30925720	30941032	+	1963	384
58110at8509	Complete	ptg000408l	620275	698845	-	1425	347
6816at8509	Complete	ptg000068l	6509920	6530071	-	2091	391
12341at8509	Complete	ptg000021l	16520050	16529681	-	1746	386
14493at8509	Complete	ptg000017l	84400295	84410880	+	1702	395
15457at8509	Complete	ptg000398l	2274985	2429824	+	1898	373
16761at8509	Complete	ptg000032l	1564719	1577492	+	1860	383
18214at8509	Complete	ptg000006l	56766552	56770017	-	1495	384
18910at8509	Complete	ptg000010l	9748637	9749816	+	1936	392
2274at8509	Complete	ptg000067l	7607670	7636090	+	1820	386
24159at8509	Complete	ptg000125l	21699994	21720873	-	1453	388
32658at8509	Complete	ptg000514l	65763	74098	-	1030	363
37380at8509	Complete	ptg000020l	32175937	32177116	+	1419	385
4109at8509	Complete	ptg000018l	15691151	15705624	-	1652	381
42482at8509	Complete	ptg000281l	2416771	2431057	-	1986	389
4421at8509	Complete	ptg000006l	54014891	54028826	+	1941	392
52240at8509	Complete	ptg000006l	74329272	74365231	-	873	313
57178at8509	Complete	ptg000548l	5967886	6006756	-	1435	391
57785at8509	Complete	ptg000133l	1321199	1359407	-	1955	389
58029at8509	Complete	ptg000017l	38883619	38884801	-	1292	388
59354at8509	Complete	ptg000498l	460119	461391	+	1823	323
61190at8509	Complete	ptg000102l	2150148	2159681	+	1302	365
9136at8509	Complete	ptg000011l	55678254	55685091	+	1867	390
10191at8509	Complete	ptg000074l	2085903	2094151	-	1422	289
13451at8509	Complete	ptg000152l	5407328	5408507	+	1901	388
21309at8509	Complete	ptg000023l	15208167	15209343	+	1983	386
22282at8509	Complete	ptg000079l	11111911	11124331	+	1844	389
23632at8509	Complete	ptg000234l	1264716	1270781	+	1792	386
2393at8509	Complete	ptg000011l	47510997	47526457	-	1769	388
28743at8509	Complete	ptg000027l	2695614	2719446	-	1821	390
28903at8509	Complete	ptg000039l	23027335	23054386	-	1918	392
28981at8509	Complete	ptg000333l	320491	332921	+	1905	385
2969at8509	Complete	ptg000357l	29273713	29288921	-	2047	391
32844at8509	Complete	ptg000074l	13772557	13791874	-	1819	391
35014at8509	Complete	ptg000038l	68356410	68360234	+	1370	389
41142at8509	Complete	ptg000612l	249859	274933	+	2019	384
45458at8509	Complete	ptg000006l	19824169	19841303	+	1739	378
53724at8509	Complete	ptg000144l	578832	590659	-	1923	387
5731at8509	Complete	ptg000074l	16008028	16058066	+	1946	389
61351at8509	Complete	ptg000068l	6639890	6645481	-	1147	388
6352at8509	Complete	ptg000004l	1221572	1240068	+	1781	384
7470at8509	Complete	ptg000011l	76015632	76059119	-	1982	389
9406at8509	Complete	ptg000023l	40268036	40280150	-	1982	389
9940at8509	Complete	ptg000020l	34297427	34316033	-	1826	387
11414at8509	Complete	ptg000017l	1880525	1893046	+	1769	362
14900at8509	Complete	ptg000024l	102290990	102414705	+	1908	388
16057at8509	Complete	ptg000021l	35334374	35341900	-	1903	381
25743at8509	Complete	ptg000005l	997337	1050478	-	1895	372
2724at8509	Complete	ptg000020l	4679219	4737642	-	1838	361
3068at8509	Complete	ptg000020l	23614363	23640812	+	2028	389
3130at8509	Complete	ptg000064l	4466680	4482066	-	2003	390
39963at8509	Complete	ptg000024l	15941581	16136443	+	1923	390
41203at8509	Complete	ptg000012l	25664234	25694994	-	1455	391
44424at8509	Complete	ptg000190l	494881	556811	+	1756	368
