# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
14493at8509	Complete	group4	84400295	84410880	+	1702	395
15457at8509	Complete	group3	101232448	101387287	-	1898	373
16761at8509	Complete	group3	110942686	110955459	+	1860	383
18214at8509	Complete	group5	39727862	39731327	+	1495	384
18910at8509	Complete	group5	111444648	111445827	-	1936	392
2274at8509	Complete	group9	83772488	83800908	-	1820	386
24159at8509	Complete	group5	181414535	181435414	-	1453	388
32658at8509	Complete	group10	94923066	94931401	-	1030	363
37380at8509	Complete	group2	189706954	189708133	+	1419	385
4109at8509	Complete	group12	34262845	34277318	-	1652	381
42482at8509	Complete	group14	21767817	21782103	+	1986	389
4421at8509	Complete	group5	42469053	42482988	-	1941	392
52240at8509	Complete	group5	22132648	22168607	+	873	313
57178at8509	Complete	group15	15036102	15074972	+	1435	391
57785at8509	Complete	group3	52311100	52349308	+	1955	389
58029at8509	Complete	group4	38883619	38884801	-	1292	388
59354at8509	Complete	group3	169322536	169323808	-	1823	323
61190at8509	Complete	group3	105146954	105156487	-	1302	365
9136at8509	Complete	group1	173851802	173858639	-	1867	390
10191at8509	Complete	group5	153225330	153233578	+	1422	289
13451at8509	Complete	group12	62836314	62837493	+	1901	388
21309at8509	Complete	group2	26770416	26771592	+	1983	386
22282at8509	Complete	group10	15159735	15172155	-	1844	389
23632at8509	Complete	group3	128034692	128040757	-	1792	386
2393at8509	Complete	group1	182010436	182025896	+	1769	388
28743at8509	Complete	group1	87593274	87617106	+	1821	390
28903at8509	Complete	group6	126606176	126633227	-	1918	392
28981at8509	Complete	group6	70106432	70118862	+	1905	385
2969at8509	Complete	group4	162882538	162897746	-	2047	391
32844at8509	Complete	group5	141527607	141546924	+	1819	391
35014at8509	Complete	group9	4207289	4211113	-	1370	389
41142at8509	Complete	group2	211457256	211482330	+	2019	384
45458at8509	Complete	group5	76656576	76673710	-	1739	378
53724at8509	Complete	group3	177177392	177189219	-	1923	387
5731at8509	Complete	group5	139261415	139311453	-	1946	389
61351at8509	Complete	group3	12527873	12533464	-	1147	388
6352at8509	Complete	group6	74999652	75018148	+	1781	384
7470at8509	Complete	group1	153477774	153521261	+	1982	389
9406at8509	Complete	group2	51830285	51842399	-	1982	389
9940at8509	Complete	group2	191828444	191847050	-	1826	387
11414at8509	Complete	group4	1880525	1893046	+	1769	362
14900at8509	Complete	group7	8723808	8847523	-	1908	388
16057at8509	Complete	group8	79541293	79548819	+	1903	381
25743at8509	Complete	group1	230534330	230587471	-	1895	372
2724at8509	Complete	group2	162210236	162268659	-	1838	361
3068at8509	Complete	group2	181145380	181171829	+	2028	389
3130at8509	Complete	group12	69732544	69747930	+	2003	390
39963at8509	Complete	group7	95002070	95196932	-	1923	390
41203at8509	Complete	group11	69077889	69108649	+	1455	391
44424at8509	Complete	group3	66675014	66736944	+	1756	368
4765at8509	Complete	group14	10598771	10599944	+	1824	382
53225at8509	Complete	group10	36009535	36011384	-	1833	387
53952at8509	Complete	group9	31495958	31528861	-	1383	356
6740at8509	Complete	group8	71487825	71495280	+	2038	390
9501at8509	Complete	group1	146058792	146089955	-	1936	390
14707at8509	Complete	group2	51958472	51971821	+	1764	383
30095at8509	Complete	group4	125309156	125354798	+	1670	386
39727at8509	Complete	group6	75167644	75188704	+	1862	386
4355at8509	Complete	group1	205875720	205912708	+	1426	378
47408at8509	Complete	group4	118097854	118101228	-	1900	371
53779at8509	Complete	group2	113760867	113777043	-	1367	366
55790at8509	Complete	group3	50726670	50785068	-	1530	357
10516at8509	Complete	group9	61062351	61074088	-	1966	383
10783at8509	Complete	group3	89857919	89886983	-	1680	387
11338at8509	Complete	group8	9539873	9566792	-	1970	366
12271at8509	Complete	group7	116782278	116795891	+	1992	273
13940at8509	Complete	group1	106188478	106197561	-	1578	387
17448at8509	Complete	group7	1475014	1495209	+	1813	380
17554at8509	Complete	group8	120796237	120811032	+	1969	370
19786at8509	Complete	group14	21256363	21276318	-	1892	388
20528at8509	Complete	group12	39907482	39939061	+	2058	350
27207at8509	Complete	group7	88175189	88186745	+	1991	362
2820at8509	Complete	group1	256626697	256685429	-	2075	387
3594at8509	Complete	group2	70636366	70653020	-	2072	387
37134at8509	Complete	group1	86454183	86464190	-	1323	371
40406at8509	Complete	group9	12982780	13008856	+	1578	382
51404at8509	Complete	group3	172672359	172675234	+	723	277
12773at8509	Complete	group9	90605805	90628113	+	1686	370
16385at8509	Complete	group3	170025156	170042358	+	1875	383
28215at8509	Complete	group4	80595528	80609567	+	846	379
36069at8509	Complete	group5	149609898	149620112	-	1876	385
38727at8509	Complete	group7	79307344	79316072	-	1824	364
40641at8509	Complete	group7	1229249	1242247	+	1447	385
44251at8509	Complete	group2	190970535	190983032	-	1930	382
47483at8509	Complete	group3	40804580	40808693	+	1019	319
56169at8509	Complete	group11	50937419	50943705	-	1670	368
59493at8509	Complete	group9	83047205	83057884	+	1384	356
6079at8509	Complete	group1	127135286	127145627	-	1763	379
8379at8509	Complete	group3	106958501	106966430	+	2103	387
14388at8509	Complete	group8	76743481	76813909	+	1927	380
15940at8509	Complete	group4	41330651	41331803	+	1754	356
16204at8509	Complete	group1	168973794	169011579	+	1827	383
18704at8509	Complete	group3	122830948	122894124	+	1950	327
19827at8509	Complete	group3	111774448	111786125	-	1563	361
20677at8509	Complete	group6	29921720	29940891	+	1797	380
21218at8509	Complete	group3	108817483	108821527	+	1199	338
25868at8509	Complete	group3	98456013	98464777	-	1406	391
2821at8509	Complete	group7	132521022	132574352	+	2064	380
29544at8509	Complete	group3	172448459	172455677	+	1841	387
39679at8509	Complete	group2	7196545	7293706	+	1563	292
42299at8509	Complete	group3	45353323	45370724	-	1851	382
43185at8509	Complete	group3	21959639	21961589	-	1839	385
52538at8509	Complete	group3	41303906	41317100	+	1283	373
58756at8509	Complete	group1	124849001	124853456	+	1445	303
6580at8509	Complete	group4	62055898	62130664	-	2042	384
16024at8509	Complete	group8	60427883	60429041	+	1814	383
16025at8509	Complete	group4	80446609	80467245	+	1866	384
19298at8509	Complete	group10	11502337	11536019	-	1585	373
21239at8509	Complete	group12	29057331	29085878	+	1908	379
23482at8509	Complete	group8	130337427	130339460	-	1574	384
27535at8509	Complete	group5	136921590	136963023	+	1965	265
30449at8509	Complete	group9	79371765	79420281	+	1826	385
30478at8509	Complete	group3	122445677	122482364	+	1911	374
33520at8509	Complete	group8	94520348	94540086	+	1717	380
394at8509	Complete	group10	25224629	25242101	+	2073	374
45735at8509	Complete	group4	141018196	141185901	-	1742	382
55321at8509	Complete	group3	18690128	18691511	-	1900	362
57216at8509	Complete	group9	101310235	101330138	-	1417	385
58064at8509	Complete	group1	107889530	107897105	-	1593	373
8922at8509	Complete	group6	60314922	60338082	+	1678	381
9517at8509	Complete	group5	153024452	153036843	-	1821	376
9988at8509	Complete	group8	58737364	58757698	-	2001	374
1160at8509	Complete	group5	62092057	62116134	-	1859	373
19383at8509	Complete	group6	64323810	64337146	+	1216	374
21909at8509	Complete	group6	104462182	104467919	+	1573	339
25383at8509	Complete	group2	201743998	201759241	+	1198	371
27695at8509	Complete	group3	25736096	25739618	+	1924	384
29941at8509	Complete	group9	80611443	80637884	-	1776	376
31916at8509	Complete	group4	42297588	42312757	+	1659	363
42873at8509	Complete	group2	152007651	152055917	+	1873	370
48471at8509	Complete	group5	117919793	117954332	+	1959	376
53222at8509	Complete	group16	1721478	1808257	+	1432	351
55361at8509	Complete	group9	27609454	27632709	+	1675	377
58883at8509	Complete	group6	102323727	102346840	+	1785	379
60752at8509	Complete	group3	107424004	107429757	+	1983	379
60920at8509	Complete	group12	3410002	3418987	-	1588	367
12870at8509	Complete	group10	87298718	87299978	+	1798	378
20478at8509	Complete	group14	16866057	16881253	-	1835	381
2062at8509	Complete	group7	117394447	117415969	+	2063	382
2444at8509	Complete	group3	143166560	143171711	-	1836	383
24707at8509	Complete	group3	79545442	79558736	+	1763	379
30608at8509	Complete	group2	87846800	87944895	+	1911	366
31071at8509	Complete	group1	205815039	205828035	-	1577	377
34305at8509	Complete	group2	173690509	173694919	-	1891	376
36659at8509	Complete	group4	186513256	186522053	-	1412	370
38173at8509	Complete	group2	32891732	32930229	-	1858	377
39510at8509	Complete	group6	105568387	105584813	-	1507	372
40086at8509	Complete	group8	131607426	131615766	-	1814	366
40743at8509	Complete	group3	16225618	16240353	+	1814	345
42644at8509	Complete	group1	36833201	36927695	+	1917	382
59123at8509	Complete	group2	44800237	44801389	+	1408	289
11555at8509	Complete	group6	42119152	42164032	-	1670	366
12521at8509	Complete	group4	185214076	185215213	-	1706	375
1443at8509	Complete	group1	243232356	243276974	-	1472	282
14925at8509	Complete	group3	176925748	176935553	+	1639	375
16806at8509	Complete	group1	193843357	193854489	+	1602	379
1690at8509	Complete	group1	169536517	169555893	-	2010	382
19139at8509	Complete	group8	15628736	15645670	-	1877	377
2394at8509	Complete	group8	90101398	90112091	-	2073	379
24894at8509	Complete	group16	9429114	9431618	-	1464	362
28413at8509	Complete	group7	104675559	104676696	+	1444	378
28993at8509	Complete	group5	41965745	41981788	-	1777	377
3269at8509	Complete	group3	121523298	121540715	-	1941	376
33796at8509	Complete	group3	108411128	108412235	-	1235	367
39246at8509	Complete	group3	67027684	67039937	-	1862	382
43306at8509	Complete	group1	257369569	257402367	+	1370	377
46297at8509	Complete	group3	105135633	105141471	+	1390	327
47796at8509	Complete	group5	163166934	163168083	+	1812	378
50147at8509	Complete	group3	173146281	173168901	+	1398	354
51789at8509	Complete	group1	196049314	196058453	+	1649	364
5491at8509	Complete	group12	36401337	36417349	+	1523	292
60881at8509	Complete	group6	7883970	7898115	-	709	310
14372at8509	Complete	group4	67283208	67303978	+	1800	381
1498at8509	Complete	group7	106604232	106615445	-	2014	381
15144at8509	Complete	group1	63540460	63555203	-	1825	380
16848at8509	Complete	group2	200066244	200086960	+	2031	381
18213at8509	Complete	group8	102249376	102262303	+	1934	380
19336at8509	Complete	group3	132778164	132779322	-	1646	384
20987at8509	Complete	group10	68679873	68696353	-	1926	364
21888at8509	Complete	group4	14384239	14385382	-	1928	378
25134at8509	Complete	group1	71374440	71383597	+	1650	375
25525at8509	Complete	group8	128800282	128813232	-	1839	369
30880at8509	Complete	group7	2015773	2016919	-	1815	380
31534at8509	Complete	group3	133307718	133315963	+	1813	372
34181at8509	Complete	group3	149874944	149916711	+	1815	381
35444at8509	Complete	group10	62251139	62257627	+	1492	377
38145at8509	Complete	group2	145270643	145279047	-	1312	345
48058at8509	Complete	group1	241311365	241320982	-	1396	375
51371at8509	Complete	group1	76703542	76716485	+	1495	361
52418at8509	Complete	group12	80835883	80843219	-	1096	404
56739at8509	Complete	group1	55350036	55362146	+	1766	207
6392at8509	Complete	group1	84667375	84683528	+	1922	381
7137at8509	Complete	group8	40060695	40223326	-	1996	378
784at8509	Complete	group9	58503754	58543250	-	1996	381
8093at8509	Complete	group8	102506086	102577352	+	1598	378
24442at8509	Complete	group7	113516324	113540855	-	1637	332
26871at8509	Complete	group8	84946685	84955275	-	1949	197
27946at8509	Complete	group1	217119519	217136967	+	1808	378
29194at8509	Complete	group12	35593530	35610189	-	1827	366
30155at8509	Complete	group7	99186001	99197563	-	1836	383
31805at8509	Complete	group10	51088683	51106862	+	2064	374
36857at8509	Complete	group14	15082187	15093552	-	1666	361
41456at8509	Complete	group5	96188244	96211180	+	1942	378
41973at8509	Complete	group13	60448188	60453736	-	1955	379
43068at8509	Complete	group3	58720627	58752235	+	1555	377
43947at8509	Complete	group3	169291894	169295215	+	1427	353
44498at8509	Complete	group4	76299190	76354719	-	1089	374
4535at8509	Complete	group5	167838131	167863438	+	1686	370
55236at8509	Complete	group5	154540051	154564731	+	1624	369
56238at8509	Complete	group3	37282336	37301220	-	1592	339
57698at8509	Complete	group1	63904102	63906183	+	1934	342
57836at8509	Complete	group14	13822177	13838385	+	1283	362
7297at8509	Complete	group1	164145972	164153590	+	1818	380
767at8509	Complete	group11	10866145	10876490	+	1852	332
7990at8509	Complete	group3	106780325	106784141	+	1893	380
11368at8509	Complete	group4	116998241	117058643	-	1832	338
11767at8509	Complete	group5	18634017	18662023	+	1965	378
16328at8509	Complete	group2	31195499	31196570	-	1734	354
16468at8509	Complete	group3	99599561	99703921	-	1703	326
1887at8509	Complete	group8	75256874	75267109	-	1988	379
23491at8509	Complete	group14	19380066	19386430	+	1629	318
24893at8509	Complete	group7	117916814	117917927	-	1662	363
26449at8509	Complete	group3	163802851	163806248	+	1744	356
33526at8509	Complete	group5	126120324	126139193	-	1732	376
34830at8509	Complete	group3	111562968	111577824	-	1632	375
36559at8509	Complete	group4	117205842	117229806	+	1815	382
38996at8509	Complete	group3	168511633	168518638	+	1885	372
39802at8509	Complete	group4	139662044	139663935	-	1970	334
44749at8509	Complete	group11	48199186	48201033	+	1825	379
44879at8509	Complete	group3	76157623	76163295	-	1653	364
45909at8509	Complete	group1	235640506	235676171	+	1848	373
48331at8509	Complete	group6	113459169	113499521	-	1449	379
49607at8509	Complete	group1	134491349	134508772	-	1782	354
50440at8509	Complete	group3	105331535	105334831	+	1127	352
5058at8509	Complete	group6	113065712	113103839	-	1958	379
5597at8509	Complete	group8	15123581	15134349	+	1856	379
8194at8509	Complete	group5	150860967	150867098	-	1911	377
10316at8509	Complete	group1	146165834	146286923	+	1970	371
11487at8509	Complete	group3	78110424	78129792	+	1550	377
1553at8509	Complete	group7	96524158	96535405	+	1384	349
17738at8509	Complete	group11	75797551	75819712	-	1894	348
21848at8509	Complete	group3	55577842	55582500	-	1455	379
25344at8509	Complete	group11	14994440	15029868	-	1457	365
34107at8509	Complete	group10	25598386	25612356	-	1908	376
38713at8509	Complete	group2	137927953	137941279	+	1714	376
4032at8509	Complete	group9	84040455	84055736	+	1917	368
41354at8509	Complete	group5	146208534	146225448	+	1779	372
44003at8509	Complete	group3	107178967	107186882	+	1332	315
46850at8509	Complete	group8	130199298	130215951	-	1731	372
47792at8509	Complete	group5	150955905	150970696	-	1808	367
57056at8509	Complete	group11	80089599	80118002	+	1101	366
58151at8509	Complete	group3	112300764	112304954	-	1185	361
11522at8509	Complete	group7	40111445	40157873	+	1763	360
13367at8509	Complete	group8	14869776	14885491	-	1607	377
14820at8509	Complete	group7	48584819	48587545	+	1744	372
14870at8509	Complete	group5	86961495	86984457	-	1617	372
15617at8509	Complete	group2	10290049	10291177	-	1481	373
22964at8509	Complete	group1	185656314	185666058	+	1712	376
25at8509	Complete	group1	92934301	93141012	+	1541	186
31072at8509	Complete	group2	73235684	73243781	+	1172	342
31433at8509	Complete	group9	4938406	4955923	+	1728	360
32929at8509	Complete	group1	184776016	184808908	+	1933	373
35772at8509	Complete	group2	125057128	125087385	-	1345	368
39401at8509	Complete	group8	112892705	112893836	-	1781	371
40842at8509	Complete	group9	81019446	81100943	-	1806	343
416at8509	Complete	group2	52894020	52913368	-	2083	339
56719at8509	Complete	group5	147472771	147482628	+	1484	375
5909at8509	Complete	group3	172410676	172411810	-	1850	377
8942at8509	Complete	group9	58791168	58815295	-	1954	376
18088at8509	Complete	group10	8980267	8984140	+	1884	367
26319at8509	Complete	group2	154322642	154344981	+	1731	321
31950at8509	Complete	group3	44506805	44520131	+	991	352
33756at8509	Complete	group12	55630478	55639037	+	1354	379
36007at8509	Complete	group9	8842410	8879918	-	1744	371
39650at8509	Complete	group12	28373276	28379236	+	1605	373
46574at8509	Complete	group7	13273475	13309935	-	1675	322
4777at8509	Complete	group2	184680183	184694655	+	1876	354
56255at8509	Complete	group1	228369562	228375198	-	1732	358
57570at8509	Complete	group8	12470434	12530533	+	1428	349
9576at8509	Complete	group2	85660287	85676404	+	1773	375
11010at8509	Complete	group7	1212491	1224339	-	1915	375
15790at8509	Complete	group1	100213361	100228195	+	1719	369
17830at8509	Complete	group8	38847465	38849452	+	1814	370
23730at8509	Complete	group5	73076110	73077241	-	1598	357
26709at8509	Complete	group1	195617893	195885040	+	1942	362
31469at8509	Complete	group6	54398377	54468479	+	1978	354
32455at8509	Complete	group8	18824243	18825368	+	1659	372
33031at8509	Complete	group3	182139011	182140070	-	1190	348
36505at8509	Complete	group7	6935104	6972926	+	1616	371
4019at8509	Complete	group5	186281599	186314731	+	1925	375
5324at8509	Complete	group2	208073247	208109131	-	1805	367
5384at8509	Complete	group9	74567706	74575010	-	1780	375
56003at8509	Complete	group3	172771073	172773851	+	1554	361
8276at8509	Complete	group2	117218271	117256448	+	1939	368
12040at8509	Complete	group6	10935454	10936579	-	1834	373
13578at8509	Complete	group7	131087927	131118804	+	1653	352
1779at8509	Complete	group1	190262633	190268632	+	1902	372
18587at8509	Complete	group3	161375509	161394816	+	1891	360
21672at8509	Complete	group1	224910698	224912827	+	1762	374
23531at8509	Complete	group3	59655462	59701411	-	1800	372
24860at8509	Complete	group7	75660468	75661587	+	1878	374
28360at8509	Complete	group8	127506741	127507758	-	1515	337
29650at8509	Complete	group11	37552458	37583519	+	1385	373
32522at8509	Complete	group2	132635224	132640138	+	1689	367
33063at8509	Complete	group4	117647715	117654844	-	1474	371
3443at8509	Complete	group7	114724819	114739487	+	1696	325
38665at8509	Complete	group3	90016925	90055530	-	1542	365
39580at8509	Complete	group5	170435531	170445275	+	1616	373
43651at8509	Complete	group10	15058910	15078057	-	1274	314
43985at8509	Complete	group3	133418293	133419364	+	1644	333
46784at8509	Complete	group14	15357949	15369874	+	1630	359
48555at8509	Complete	group7	63417415	63425524	-	1551	320
52056at8509	Complete	group9	98208645	98235752	-	1631	361
55463at8509	Complete	group7	57321033	57325190	-	1664	358
57034at8509	Complete	group11	73704854	73711708	+	1072	364
7810at8509	Complete	group3	130100328	130120216	-	1959	372
9885at8509	Complete	group5	129986382	129992513	-	1409	375
11231at8509	Complete	group12	47706525	47719099	+	1896	373
11891at8509	Complete	group4	74036408	74043450	-	1829	372
24638at8509	Complete	group9	40104925	40148068	+	1746	368
29391at8509	Complete	group4	147095592	147179989	+	1923	368
30256at8509	Complete	group9	75253387	75260041	+	1385	370
36347at8509	Complete	group3	79278109	79286145	+	1319	344
39694at8509	Complete	group8	71816117	71826880	+	1682	358
46439at8509	Complete	group1	192144526	192145612	-	1130	352
47172at8509	Complete	group15	22494406	22508650	+	1802	368
53126at8509	Complete	group12	3593225	3602141	+	1474	355
56135at8509	Complete	group2	166803969	166811492	-	1664	357
56266at8509	Complete	group4	134983946	134994838	-	1937	369
56639at8509	Complete	group9	80922628	80933665	+	1559	366
59427at8509	Complete	group10	15705868	15720080	-	1678	314
6545at8509	Complete	group7	26109430	26122791	-	1883	373
7456at8509	Complete	group2	95746909	95773858	+	1751	370
8619at8509	Complete	group9	69025049	69070216	-	1909	373
9980at8509	Complete	group10	51256125	51280717	+	1632	367
10824at8509	Complete	group8	26846102	26862777	+	1923	350
1118at8509	Complete	group6	68150284	68151400	-	1892	371
13329at8509	Complete	group11	85951416	85952519	+	1404	370
15553at8509	Complete	group8	71393715	71397807	+	1743	341
19017at8509	Complete	group2	215719899	215737482	+	1519	369
19924at8509	Complete	group5	51138715	51170952	+	1705	372
217at8509	Complete	group1	255092289	255102924	+	1925	372
24026at8509	Complete	group4	120660632	120686570	+	1668	370
2417at8509	Complete	group7	51183553	51184672	-	1686	371
26290at8509	Complete	group4	1127737	1138723	-	1736	370
2959at8509	Complete	group2	20678248	20681521	+	1889	372
30985at8509	Complete	group6	29346978	29348091	+	1769	369
31880at8509	Complete	group2	137631740	137655351	-	1738	369
34644at8509	Complete	group6	13512079	13513201	+	1410	366
35950at8509	Complete	group5	21840940	21852031	-	1846	372
36187at8509	Complete	group1	96537611	96553541	-	1634	365
36288at8509	Complete	group5	153197643	153210058	-	1929	372
37668at8509	Complete	group1	70381396	70393714	+	1064	357
42131at8509	Complete	group2	99100788	99113288	+	1497	365
4543at8509	Complete	group5	89061055	89086164	+	1736	370
52427at8509	Complete	group2	147361442	147376248	+	1606	372
53193at8509	Complete	group7	3165331	3202567	-	1812	355
58772at8509	Complete	group2	129159459	129184236	-	1393	365
9042at8509	Complete	group2	54905248	54909411	+	1703	353
17352at8509	Complete	group11	19344384	19365679	+	1510	367
17694at8509	Complete	group5	38306717	38356383	+	1753	352
18147at8509	Complete	group1	235820181	235821294	+	1676	364
18263at8509	Complete	group8	2810059	2811175	+	1848	371
18385at8509	Complete	group6	116618050	116619166	-	1550	370
22670at8509	Complete	group6	59112578	59332114	+	1671	370
22678at8509	Complete	group4	187561514	187562630	-	1915	370
24626at8509	Complete	group7	22136653	22212471	+	1761	337
25472at8509	Complete	group15	26397633	26398749	-	1764	370
2700at8509	Complete	group3	109698326	109700350	+	1803	370
28195at8509	Complete	group8	82146981	82166155	+	1662	377
30452at8509	Complete	group1	138623943	138652333	+	1629	332
3431at8509	Complete	group2	55641860	55647868	-	1809	374
35448at8509	Complete	group3	52364142	52368827	-	1876	369
36460at8509	Complete	group4	98708827	98752089	-	1838	371
38698at8509	Complete	group8	55059216	55087544	-	1789	370
41129at8509	Complete	group3	75843331	75848101	-	1504	370
45077at8509	Complete	group2	99114607	99130677	-	1810	370
4791at8509	Complete	group5	130012776	130028376	-	1383	333
53975at8509	Complete	group3	167721028	167723094	-	1186	352
54444at8509	Complete	group3	110385903	110394307	+	1650	350
9022at8509	Complete	group3	52971787	53124192	+	1918	369
18415at8509	Complete	group8	13949032	13970849	+	1710	350
18551at8509	Complete	group3	143345181	143346291	+	1304	366
21523at8509	Complete	group4	135840990	135843975	-	1598	338
23755at8509	Complete	group6	113445093	113446583	-	1411	368
24645at8509	Complete	group2	83310717	83321378	+	1743	368
30084at8509	Complete	group6	115717928	115729836	+	1784	352
31625at8509	Complete	group5	22711391	22726315	+	1620	338
32663at8509	Complete	group1	196032936	196040266	+	1862	369
33333at8509	Complete	group5	76227571	76352758	-	1556	368
3488at8509	Complete	group1	156344853	156410186	+	1870	365
37340at8509	Complete	group4	182599671	182633573	+	1475	360
40624at8509	Complete	group1	36984104	36994974	-	717	328
4405at8509	Complete	group3	67077247	67090442	-	1758	361
47616at8509	Complete	group3	150456679	150463924	+	1213	357
48558at8509	Complete	group3	27391332	27395666	-	1224	345
52819at8509	Complete	group1	78980109	78994654	-	1628	342
5419at8509	Complete	group4	183541642	183581505	-	1890	286
57914at8509	Complete	group7	77568252	77570416	+	1642	364
8312at8509	Complete	group3	144741129	144747028	+	1262	339
876at8509	Complete	group4	40107426	40159710	-	1812	366
9367at8509	Complete	group10	18151418	18165618	-	1625	365
9502at8509	Complete	group11	60718850	60721117	-	1736	364
11378at8509	Complete	group2	126973075	126974185	-	1941	369
16593at8509	Complete	group8	130382075	130393899	-	1916	369
17860at8509	Complete	group5	147512753	147513863	-	1941	367
19960at8509	Complete	group3	38218923	38228073	+	1629	363
22579at8509	Complete	group9	79180020	79194966	+	1625	370
26781at8509	Complete	group1	155471230	155486147	-	1929	364
31308at8509	Complete	group2	164892719	164903867	+	1869	345
32030at8509	Complete	group2	200162113	200172045	+	1783	369
35758at8509	Complete	group6	29566968	29568069	+	1633	363
36283at8509	Complete	group4	85164649	85212309	-	1827	349
3889at8509	Complete	group3	65602554	65624566	-	1870	369
43782at8509	Complete	group1	65399688	65400798	+	1805	369
49388at8509	Complete	group6	104860680	104861748	+	1432	353
51836at8509	Complete	group4	132032594	132033698	+	1775	351
52932at8509	Complete	group3	25756400	25763321	+	1446	365
57094at8509	Complete	group16	10083736	10099164	+	1807	357
57118at8509	Complete	group12	52773693	52816502	-	1712	365
8051at8509	Complete	group9	49912746	49952523	+	1817	369
8367at8509	Complete	group1	113634440	113676292	+	1738	356
11190at8509	Complete	group1	28262268	28280270	-	1782	367
11232at8509	Complete	group5	107941031	107980821	+	1847	362
15035at8509	Complete	group3	134774245	134778483	-	1276	367
16691at8509	Complete	group15	9945653	9951310	-	1136	322
19002at8509	Complete	group5	82477568	82499866	-	1838	368
198at8509	Complete	group5	167786163	167800951	-	1985	335
21212at8509	Complete	group10	89779663	89790123	+	1831	368
2412at8509	Complete	group1	146046102	146054868	-	1985	367
26306at8509	Complete	group7	105676605	105686775	-	1756	366
26396at8509	Complete	group6	134831568	134903768	-	1885	367
28692at8509	Complete	group6	76436107	76449053	-	1830	366
31212at8509	Complete	group5	157545220	157592022	+	1510	164
33521at8509	Complete	group1	171321129	171327737	-	1662	368
34164at8509	Complete	group5	79351772	79381841	+	1567	367
37225at8509	Complete	group1	185480487	185485490	-	1650	367
4597at8509	Complete	group1	197583590	197599582	-	1866	367
46434at8509	Complete	group1	36345027	36357079	-	1281	357
46733at8509	Complete	group12	8036614	8051731	-	1038	341
47943at8509	Complete	group3	74630364	74632560	+	1298	365
53478at8509	Complete	group1	7840036	7884552	-	1374	348
8858at8509	Complete	group8	42868512	42870686	-	1777	367
15532at8509	Complete	group9	24961001	24972117	-	1858	363
16530at8509	Complete	group7	51001769	51016303	+	1711	359
17474at8509	Complete	group4	125436922	125445346	+	1902	367
22939at8509	Complete	group15	20381461	20382553	+	1631	363
32029at8509	Complete	group5	128682891	128684025	-	1357	362
37912at8509	Complete	group6	63407018	63419889	+	1765	355
38787at8509	Complete	group11	72473078	72485727	+	1778	366
4311at8509	Complete	group5	148928826	148957227	+	1908	367
46267at8509	Complete	group3	152170199	152183277	-	1675	267
60791at8509	Complete	group3	144260740	144263273	-	1524	356
61159at8509	Complete	group14	22513127	22533348	+	1689	249
6472at8509	Complete	group8	28497880	28506459	-	1902	364
6670at8509	Complete	group3	109035575	109039725	+	1943	363
7908at8509	Complete	group3	106647852	106648962	+	1706	364
11415at8509	Complete	group3	59098673	59137371	-	1862	366
16426at8509	Complete	group8	57480217	57481318	+	1835	364
19448at8509	Complete	group1	170182649	170193169	-	1699	365
20053at8509	Complete	group3	122144433	122159876	-	1851	366
20292at8509	Complete	group6	77988900	78000899	+	1830	293
22539at8509	Complete	group6	2267078	2315312	+	1667	341
23880at8509	Complete	group3	172959812	172967868	+	1381	356
26928at8509	Complete	group12	50401789	50402887	+	1863	365
29136at8509	Complete	group1	182457711	182464273	+	1835	361
34618at8509	Complete	group2	2726511	2738854	+	1775	364
35086at8509	Complete	group3	91381070	91385402	+	1798	366
36525at8509	Complete	group3	18259254	18261631	+	1522	350
37396at8509	Complete	group3	52503459	52576476	+	1819	327
40216at8509	Complete	group14	15058387	15077342	+	1629	360
42575at8509	Complete	group1	225365556	225387659	+	1802	365
43816at8509	Complete	group2	36806913	36808032	+	1671	363
51162at8509	Complete	group10	79884517	79897716	-	1440	350
57106at8509	Complete	group10	60159998	60173162	-	1105	350
59851at8509	Complete	group7	82148325	82170585	-	1697	362
60530at8509	Complete	group6	31446219	31482205	+	1571	373
11101at8509	Complete	group15	24638419	24690657	+	1573	364
15332at8509	Complete	group5	145220932	145227018	-	1768	363
16553at8509	Complete	group12	26832727	26868208	+	1487	363
22161at8509	Complete	group3	107777272	107782606	-	1841	359
23810at8509	Complete	group6	133219393	133295407	+	1747	363
24240at8509	Complete	group7	92031227	92032317	+	1558	355
26269at8509	Complete	group3	137766165	137767260	+	1173	364
33277at8509	Complete	group2	10140429	10156496	-	1588	361
37833at8509	Complete	group1	214445606	214804196	-	1495	298
51175at8509	Complete	group1	2866946	2882130	-	1309	343
5265at8509	Complete	group3	74244046	74250022	-	1822	363
55196at8509	Complete	group7	3155377	3158100	+	1652	355
55750at8509	Complete	group5	43053400	43206149	-	2015	343
5713at8509	Complete	group9	2332079	2342106	-	1688	363
10669at8509	Complete	group4	59288572	59313341	-	1677	361
14081at8509	Complete	group5	181121008	181128931	-	942	335
148at8509	Complete	group8	101151461	101158489	+	1848	319
16134at8509	Complete	group3	70958003	70981100	+	1639	354
18104at8509	Complete	group8	126541036	126557566	+	1802	364
20416at8509	Complete	group3	92565954	92596161	-	1818	362
2862at8509	Complete	group2	52230744	52232663	-	1806	364
29672at8509	Complete	group1	177303407	177337807	+	1386	357
